Id,PreferedAlbum,Vinyl,AvgTime,TicketInfo,Opinion,Concert,Age,VIP,Food,Drinks,FreePass
01/0955,Head Hunters,True,0.691,CB/145/XL,World-class musicianship; I’d travel to see this again. (FL16).,FL16-7pm,17.0,False,0.0,0.0,False
01/4163,Head Hunters,True,2.746,CB/683/XL,,FL16-7pm,16.0,False,0.0,0.0,True
01/3566,Head Hunters,False,3.881,CB/573/XL,Neither hit nor miss; just a regular show. (FL16).,FL16-7pm,19.0,False,844.0,1.0,True
02/7597,Head Hunters,True,2.587,CB/1221/N,,SF14-7pm,2.0,False,0.0,0.0,True
03/3773,Head Hunters,False,3.218,LB/711/XL,Transcendent performance; the crowd moved like one. (SF14). Loved the Head Hunters vibes.,SF14-7pm,23.0,False,596.0,661.0,True
01/8103,Bright Size Life,False,0.273,LB/1675/N,Technical glitches kept breaking the mood. (NYC12).,NYC12-5pm,34.0,False,573.0,122.0,False
01/4922,Head Hunters,False,3.035,B/319/XL,"They played tight, but the vibe stayed flat. (FL16).",FL16-7pm,37.0,False,789.0,0.0,True
01/6027,Kind of Blue,False,3.984,A/232/XL,,NYC12-5pm,36.0,False,10886.0,3.0,True
01/5370,Head Hunters,False,2.817,CB/867/N,Band looked bored; the venue lights outperformed them. (NYC12).,NYC12-5pm,22.0,False,906.0,2.0,True
01/2993,Head Hunters,False,0.653,LB/571/XL,Warm lighting and crisp sound made it memorable. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,24.0,False,1258.0,829.0,False
03/6921,Kind of Blue,False,2.359,LT/255/XL,Setlist dragged; the bassline wandered aimlessly. (NYC12). Loved the Kind of Blue vibes.,NYC12-5pm,23.0,False,6170.0,214.0,True
07/4001,Head Hunters,False,0.3,CB/659/XL,"They tried, yet the tempo kept slipping. (NYC12).",NYC12-5pm,3.0,,0.0,0.0,False
01/8508,Bright Size Life,True,3.666,LB/1747/N,Crystal-clear sound and wild energy—instant classic night. (NYC12).,NYC12-5pm,48.0,False,0.0,0.0,True
01/7807,,True,2.084,CB/1255/N,Venue acoustics shined; every chorus hit perfectly. (SF14). Loved the nan vibes.,SF14-7pm,21.0,False,0.0,0.0,True
02/2487,Bright Size Life,True,3.77,LB/514/N,Warm lighting and crisp sound made it memorable. (NYC12).,NYC12-5pm,18.0,False,0.0,0.0,True
01/4814,Head Hunters,True,2.221,CB/788/XL,,FL16-7pm,22.0,False,0.0,0.0,True
01/1755,Head Hunters,True,0.082,CB/273/XL,,NYC12-5pm,26.0,False,0.0,0.0,False
01/4552,Bright Size Life,False,3.144,LB/937/N,Security chaos and flat playing made it miserable. (NYC12).,NYC12-5pm,43.0,False,2468.0,36.0,True
01/0233,Bright Size Life,False,0.127,LB/45/XL,"They tried, yet the tempo kept slipping. (NYC12).",NYC12-5pm,32.0,False,312.0,1438.0,False
01/0240,Bright Size Life,True,3.427,LB/52/N,Perfect setlist and epic encore—worth every cent. (NYC12).,NYC12-5pm,35.0,False,0.0,0.0,True
01/5428,Head Hunters,False,0.834,LB/1039/XL,"They played tight, but the vibe stayed flat. (NYC12). Loved the Head Hunters vibes.",NYC12-5pm,16.0,False,445.0,315.0,False
01/7889,Kind of Blue,True,2.673,LT/256/N,Punchy mix and smooth transitions kept it exciting. (SF14). Loved the Kind of Blue vibes.,SF14-7pm,35.0,False,0.0,0.0,True
01/8031,Kind of Blue,True,3.689,PB/250/N,"Uneven set; strong start, weak finish. (FL16). Loved the Kind of Blue vibes.",FL16-7pm,35.0,False,0.0,0.0,True
04/6334,Head Hunters,True,3.187,CB/1028/XL,Transcendent performance; the crowd moved like one. (SF14). Loved the Head Hunters vibes.,SF14-7pm,0.0,False,0.0,0.0,True
02/4509,Bright Size Life,False,2.79,PB/144/XL,World-class musicianship; I’d travel to see this again. (SF14).,SF14-7pm,41.0,False,1127.0,8.0,True
01/6230,Bright Size Life,False,0.121,B/414/XL,Big atmosphere; the room felt alive. (NYC12). Loved the Bright Size Life vibes.,NYC12-5pm,33.0,False,704.0,594.0,False
01/1687,Bright Size Life,False,0.331,LB/334/N,Perfect setlist and epic encore—worth every cent. (NYC12).,NYC12-5pm,26.0,True,1372.0,44.0,False
01/7364,Head Hunters,False,2.651,CB/1196/XL,,NYC12-5pm,44.0,False,1.0,0.0,True
03/3495,Kind of Blue,True,2.224,LT/127/XL,Excellent setlist; the encore was worth waiting for. (FL16). Loved the Kind of Blue vibes.,FL16-7pm,26.0,False,0.0,0.0,True
01/8169,Head Hunters,False,3.281,LB/1689/N,"Everything worked, yet nothing surprised me. (FL16). Loved the Head Hunters vibes.",FL16-7pm,31.0,False,696.0,109.0,True
04/8366,Head Hunters,False,0.288,CB/1364/N,Feedback screamed louder than the guitars. Disaster. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,19.0,False,0.0,616.0,False
03/8637,Bright Size Life,False,0.058,B/555/N,,NYC12-5pm,17.0,,1298.0,0.0,False
01/2336,Kind of Blue,True,2.728,RB/30/XL,Venue transformed into magic; I’m still buzzing. (FL16).,FL16-7pm,45.0,False,0.0,0.0,True
01/8880,Bright Size Life,True,2.641,LB/1829/N,Feedback screamed louder than the guitars. Disaster. (NYC12). Loved the Bright Size Life vibes.,NYC12-5pm,28.0,False,0.0,0.0,True
01/2072,Head Hunters,False,0.6,B/152/XL,,NYC12-5pm,20.0,False,0.0,535.0,False
01/1561,Head Hunters,False,0.799,LB/305/N,Security chaos and flat playing made it miserable. (FL16).,FL16-7pm,24.0,False,1030.0,1122.0,False
01/6511,Head Hunters,False,0.992,LB/1348/N,,NYC12-5pm,22.0,False,183.0,533.0,False
01/6446,Head Hunters,False,0.936,CB/1047/XL,Best show all year; every note landed perfectly. (NYC12).,NYC12-5pm,20.0,False,810.0,0.0,False
01/2408,Head Hunters,False,0.049,CB/389/XL,Best show all year; every note landed perfectly. (NYC12).,NYC12-5pm,23.0,False,62.0,643.0,False
01/5563,Kind of Blue,True,3.9,LT/176/N,"They played tight, but the vibe stayed flat. (NYC12).",NYC12-5pm,26.0,False,0.0,0.0,True
02/2350,Bright Size Life,False,0.258,LB/478/N,,NYC12-5pm,36.0,False,1243.0,44.0,False
01/2057,,True,2.546,CB/332/N,Neither hit nor miss; just a regular show. (SF14). Loved the nan vibes.,SF14-7pm,6.0,False,0.0,0.0,True
01/5137,,False,3.753,CB/839/XL,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,9.0,False,0.0,0.0,True
02/8668,Bright Size Life,False,0.412,PB/269/N,Zero chemistry on stage; I left before the encore. (NYC12).,NYC12-5pm,41.0,False,947.0,1008.0,False
03/8168,Head Hunters,False,0.875,LB/1561/XL,"Guitars were sharp, but everything else felt rushed. (NYC12).",NYC12-5pm,21.0,False,644.0,2.0,False
01/6887,Head Hunters,False,0.36,CB/1122/XL,Setlist dragged; the bassline wandered aimlessly. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,32.0,False,357.0,550.0,False
02/6865,Kind of Blue,True,3.95,PB/208/XL,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,32.0,False,0.0,0.0,True
01/1288,Head Hunters,False,0.57,CB/192/N,Band looked bored; the venue lights outperformed them. (NYC12).,NYC12-5pm,24.0,False,621.0,0.0,False
01/5731,Bright Size Life,False,0.66,PB/181/N,"They played tight, but the vibe stayed flat. (NYC12). Loved the Bright Size Life vibes.",NYC12-5pm,59.0,False,3515.0,34.0,False
01/0457,Head Hunters,False,3.645,CB/72/N,The band was unstoppable; unforgettable performance from start to finish. (SF14).,SF14-7pm,19.0,False,747.0,26.0,True
03/5815,Kind of Blue,False,0.298,A/197/N,Ear-splitting mix and sloppy timing ruined the night. (FL16).,FL16-7pm,37.0,False,1536.0,1557.0,False
01/1812,,False,2.039,LB/357/N,Feedback screamed louder than the guitars. Disaster. (NYC12).,NYC12-5pm,25.0,False,934.0,69.0,True
01/1223,Kind of Blue,True,3.737,LT/48/XL,,FL16-7pm,24.0,False,0.0,0.0,True
01/2480,Head Hunters,False,0.582,LB/476/XL,Zero chemistry on stage; I left before the encore. (FL16). Loved the Head Hunters vibes.,FL16-7pm,41.0,False,682.0,17.0,False
01/0302,Head Hunters,False,0.051,LB/67/N,Security chaos and flat playing made it miserable. (NYC12).,NYC12-5pm,23.0,False,15.0,1370.0,False
03/0193,Bright Size Life,False,2.427,LB/41/N,Poor lighting and thin sound dulled the show. (NYC12).,NYC12-5pm,0.0,False,0.0,0.0,True
03/4219,Bright Size Life,False,0.48,LB/868/N,Crystal-clear sound and wild energy—instant classic night. (NYC12).,NYC12-5pm,32.0,False,1747.0,729.0,False
03/5967,Head Hunters,False,0.379,CB/965/N,"Set was fine; crowd cheered, I nodded along. (NYC12). Loved the Head Hunters vibes.",NYC12-5pm,0.0,False,0.0,0.0,False
01/7209,Kind of Blue,False,2.707,B/479/XL,Crystal-clear sound and wild energy—instant classic night. (NYC12).,NYC12-5pm,36.0,False,0.0,0.0,True
01/5190,Head Hunters,False,0.356,LB/994/XL,Sound was mud; every note felt like an accident. (NYC12).,NYC12-5pm,13.0,False,0.0,1513.0,False
01/8771,Head Hunters,False,0.235,CB/1421/N,Venue acoustics shined; every chorus hit perfectly. (NYC12).,NYC12-5pm,58.0,False,808.0,3.0,False
01/3438,Head Hunters,True,3.983,CB/564/N,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,0.0,False,0.0,0.0,True
01/1833,Kind of Blue,False,0.818,LT/61/N,,FL16-7pm,48.0,False,267.0,4623.0,False
01/7778,Bright Size Life,False,0.882,LB/1486/XL,"A masterclass live: tight, loud, and beautifully controlled. (NYC12).",NYC12-5pm,34.0,False,1578.0,0.0,False
01/0332,Head Hunters,True,2.81,CB/55/N,World-class musicianship; I’d travel to see this again. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,20.0,False,0.0,0.0,True
01/1659,Head Hunters,False,0.888,LB/313/XL,"Drums lagged, vocals cracked—worst concert I've sat through. (NYC12).",NYC12-5pm,41.0,False,85.0,718.0,False
03/1892,Kind of Blue,False,0.396,PB/59/N,Setlist dragged; the bassline wandered aimlessly. (FL16).,FL16-7pm,19.0,False,906.0,5081.0,False
01/0906,Head Hunters,False,3.31,LB/168/XL,"Everything worked, yet nothing surprised me. (FL16). Loved the Head Hunters vibes.",FL16-7pm,19.0,False,857.0,0.0,True
01/7489,Head Hunters,False,0.259,CB/1211/N,Neither hit nor miss; just a regular show. (NYC12).,NYC12-5pm,2.0,False,0.0,0.0,False
01/8083,Head Hunters,False,0.098,LB/1669/N,"Solid gig—nothing magical, nothing awful. (NYC12). Loved the Head Hunters vibes.",NYC12-5pm,18.0,False,736.0,0.0,False
01/0976,Head Hunters,True,0.672,CB/146/XL,Excellent setlist; the encore was worth waiting for. (NYC12).,NYC12-5pm,20.0,False,0.0,0.0,False
01/3754,Head Hunters,True,2.621,CB/611/N,Great energy and clean sound; the band really connected. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,43.0,False,0.0,0.0,True
01/8428,Head Hunters,False,2.739,B/555/XL,Confident performance; solos were sharp and tasteful. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,22.0,False,987.0,0.0,True
04/7528,Head Hunters,True,3.195,CB/1220/XL,Stunning vocals and immaculate mixing; pure concert bliss. (FL16).,FL16-7pm,23.0,False,0.0,0.0,True
01/1638,Head Hunters,False,0.33,B/119/XL,Venue transformed into magic; I’m still buzzing. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,19.0,False,480.0,307.0,False
01/4627,,False,0.277,CB/758/XL,,NYC12-5pm,18.0,False,12.0,1421.0,False
01/2232,Head Hunters,False,0.371,LB/438/XL,Security chaos and flat playing made it miserable. (FL16). Loved the Head Hunters vibes.,FL16-7pm,31.0,False,685.0,4.0,False
01/2569,Head Hunters,False,3.897,LB/528/N,Transcendent performance; the crowd moved like one. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,42.0,False,704.0,0.0,True
01/8555,Head Hunters,True,2.565,CB/1390/N,Stunning vocals and immaculate mixing; pure concert bliss. (SF14). Loved the Head Hunters vibes.,SF14-7pm,38.0,False,0.0,0.0,True
01/8133,Bright Size Life,False,0.555,PB/254/N,Neither hit nor miss; just a regular show. (NYC12).,NYC12-5pm,27.0,False,831.0,887.0,False
02/4254,Kind of Blue,True,2.495,A/136/N,Transcendent performance; the crowd moved like one. (NYC12).,NYC12-5pm,25.0,False,0.0,0.0,True
01/1405,Bright Size Life,False,0.162,B/87/N,Painfully off-key vocals; the crowd deserved refunds. (NYC12).,NYC12-5pm,,False,1299.0,0.0,False
01/0065,Head Hunters,True,2.053,CB/9/XL,"Absolutely electric—flawless sound, goosebumps, and a roaring crowd. (NYC12).",NYC12-5pm,26.0,False,0.0,0.0,True
01/7211,Bright Size Life,False,0.961,B/480/XL,Band looked bored; the venue lights outperformed them. (NYC12).,NYC12-5pm,31.0,False,1686.0,412.0,False
01/3257,Bright Size Life,True,2.404,LB/614/XL,World-class musicianship; I’d travel to see this again. (NYC12).,NYC12-5pm,,False,0.0,0.0,True
01/4155,Kind of Blue,True,2.525,A/160/XL,,FL16-7pm,31.0,False,0.0,0.0,True
03/4981,Head Hunters,False,0.733,CB/814/XL,"Absolutely electric—flawless sound, goosebumps, and a roaring crowd. (NYC12).",NYC12-5pm,24.0,False,530.0,179.0,False
01/6898,Kind of Blue,False,2.126,,Okay sound and okay singing—exactly what I expected. (FL16). Loved the Kind of Blue vibes.,FL16-7pm,27.0,False,4422.0,18.0,True
01/4082,Bright Size Life,False,0.047,B/252/N,"Drums lagged, vocals cracked—worst concert I've sat through. (NYC12).",NYC12-5pm,22.0,False,0.0,0.0,False
01/5556,Head Hunters,False,0.307,B/361/XL,,NYC12-5pm,27.0,False,668.0,940.0,False
01/2826,Kind of Blue,False,0.05,LT/96/N,"Drums lagged, vocals cracked—worst concert I've sat through. (FL16). Loved the Kind of Blue vibes.",FL16-7pm,28.0,False,1794.0,3069.0,False
01/2184,Kind of Blue,True,3.127,LT/81/XL,Perfect setlist and epic encore—worth every cent. (FL16).,FL16-7pm,25.0,False,0.0,0.0,True
01/2637,Head Hunters,False,0.229,,Groove was relentless; I danced the whole time. (NYC12).,NYC12-5pm,20.0,False,0.0,981.0,False
02/8986,Head Hunters,False,0.287,LB/1740/XL,"Not terrible, just forgettable and overhyped. (SF14).",SF14-7pm,22.0,False,17.0,620.0,False
02/0283,Head Hunters,False,2.254,LB/64/N,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,22.0,False,801.0,2.0,True
02/1598,Bright Size Life,False,3.022,B/100/N,World-class musicianship; I’d travel to see this again. (NYC12). Loved the Bright Size Life vibes.,NYC12-5pm,,False,9524.0,0.0,True
05/3589,Head Hunters,False,0.718,CB/587/N,Excellent setlist; the encore was worth waiting for. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,47.0,False,1.0,302.0,False
03/4632,Kind of Blue,False,0.719,LT/176/XL,Neither hit nor miss; just a regular show. (FL16).,FL16-7pm,26.0,False,459.0,10967.0,False
02/0945,Bright Size Life,False,0.045,LB/173/XL,Ear-splitting mix and sloppy timing ruined the night. (NYC12). Loved the Bright Size Life vibes.,NYC12-5pm,21.0,False,704.0,415.0,False
07/8383,Head Hunters,False,0.588,CB/1368/N,"Uneven set; strong start, weak finish. (NYC12). Loved the Head Hunters vibes.",NYC12-5pm,11.0,False,0.0,0.0,False
01/6283,Head Hunters,False,0.961,LB/1206/XL,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,21.0,False,298.0,1543.0,False
01/6731,Head Hunters,False,0.628,LB/1397/N,Stage banter dragged; music never fully landed. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,32.0,False,3137.0,0.0,False
01/2904,Kind of Blue,False,0.961,LT/99/N,,NYC12-5pm,36.0,False,2647.0,2275.0,False
06/2306,Kind of Blue,False,0.381,LT/82/N,Neither hit nor miss; just a regular show. (FL16).,FL16-7pm,47.0,False,1752.0,24.0,False
01/5553,Bright Size Life,True,2.378,LB/1151/N,Feedback screamed louder than the guitars. Disaster. (NYC12).,NYC12-5pm,44.0,False,0.0,0.0,True
02/6257,Head Hunters,False,0.46,LB/1290/N,"Decent songs, but the mix swallowed the vocals. (NYC12).",NYC12-5pm,29.0,False,292.0,535.0,False
01/7050,Head Hunters,False,3.871,LB/1344/XL,Feedback screamed louder than the guitars. Disaster. (NYC12).,NYC12-5pm,13.0,False,999.0,4.0,True
02/3995,Head Hunters,False,0.495,LB/825/N,"Solid gig—nothing magical, nothing awful. (SF14). Loved the Head Hunters vibes.",SF14-7pm,40.0,False,310.0,422.0,False
02/4336,Kind of Blue,True,2.614,LT/155/XL,"Absolutely electric—flawless sound, goosebumps, and a roaring crowd. (NYC12). Loved the Kind of Blue vibes.",NYC12-5pm,14.0,False,0.0,0.0,True
05/1629,Kind of Blue,True,2.186,A/72/XL,Security chaos and flat playing made it miserable. (NYC12).,NYC12-5pm,25.0,False,0.0,0.0,True
01/8505,Bright Size Life,False,0.924,LB/1745/N,Painfully off-key vocals; the crowd deserved refunds. (NYC12). Loved the Bright Size Life vibes.,NYC12-5pm,52.0,False,8.0,1518.0,False
01/3896,,,3.672,LT/140/XL,The band was unstoppable; unforgettable performance from start to finish. (FL16). Loved the nan vibes.,FL16-7pm,18.0,False,4387.0,2241.0,True
01/6006,Kind of Blue,False,0.38,PB/190/N,Transcendent performance; the crowd moved like one. (FL16).,FL16-7pm,45.0,True,4880.0,4600.0,False
01/8084,Kind of Blue,False,0.983,LT/264/N,Band looked bored; the venue lights outperformed them. (NYC12).,NYC12-5pm,31.0,False,745.0,8849.0,False
01/6763,Head Hunters,False,2.804,CB/1097/N,,NYC12-5pm,20.0,False,822.0,130.0,True
01/3343,Head Hunters,True,0.543,CB/532/XL,Best show all year; every note landed perfectly. (FL16).,FL16-7pm,47.0,False,0.0,0.0,False
02/0585,Bright Size Life,True,3.64,LB/120/N,Feedback screamed louder than the guitars. Disaster. (NYC12).,NYC12-5pm,5.0,False,0.0,0.0,True
01/8348,Bright Size Life,True,2.625,B/532/N,,NYC12-5pm,47.0,False,0.0,0.0,True
02/7914,Head Hunters,False,0.218,CB/1278/N,They owned the stage; crowd sang every word. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,24.0,False,186.0,344.0,False
04/1511,Kind of Blue,False,0.104,A/63/XL,"Solid gig—nothing magical, nothing awful. (FL16).",FL16-7pm,31.0,False,2186.0,6432.0,False
01/0545,Head Hunters,False,0.173,LB/111/N,"Absolutely electric—flawless sound, goosebumps, and a roaring crowd. (NYC12).",NYC12-5pm,23.0,False,59.0,681.0,False
01/5627,Head Hunters,False,0.039,CB/899/N,"They tried, yet the tempo kept slipping. (NYC12). Loved the Head Hunters vibes.",NYC12-5pm,31.0,False,0.0,0.0,False
01/4755,Bright Size Life,True,3.0,LB/965/N,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,32.0,False,0.0,0.0,True
01/1994,Head Hunters,False,2.891,B/125/N,World-class musicianship; I’d travel to see this again. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,17.0,False,249.0,542.0,True
02/6020,Head Hunters,True,0.692,CB/974/N,"Good effort, average sound; a perfectly okay night. (NYC12).",NYC12-5pm,0.0,False,0.0,0.0,False
01/8077,Head Hunters,False,0.517,CB/1304/N,"Competent playing, but no spark on stage. (NYC12).",NYC12-5pm,20.0,False,843.0,0.0,False
01/6293,Head Hunters,False,0.738,LB/1301/N,Perfect setlist and epic encore—worth every cent. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,24.0,False,1050.0,0.0,False
01/0766,Bright Size Life,True,3.116,B/55/XL,,NYC12-5pm,34.0,False,0.0,0.0,True
01/0793,Head Hunters,False,0.782,CB/117/N,Sound was mud; every note felt like an accident. (SF14). Loved the Head Hunters vibes.,SF14-7pm,39.0,False,0.0,773.0,False
01/9007,Head Hunters,True,0.931,CB/1458/N,,NYC12-5pm,18.0,False,0.0,0.0,False
01/2519,Head Hunters,False,2.803,LB/485/XL,Stunning vocals and immaculate mixing; pure concert bliss. (NYC12).,NYC12-5pm,24.0,False,1291.0,0.0,True
01/4329,Head Hunters,False,0.117,LB/812/XL,Warm lighting and crisp sound made it memorable. (nan).,,22.0,False,102.0,657.0,False
01/9120,Head Hunters,False,0.186,LB/1763/XL,Painfully off-key vocals; the crowd deserved refunds. (NYC12).,NYC12-5pm,13.0,False,297.0,780.0,False
01/4106,Head Hunters,False,2.994,CB/675/XL,Groove was relentless; I danced the whole time. (NYC12).,NYC12-5pm,43.0,False,909.0,0.0,True
06/4661,Head Hunters,True,0.548,CB/757/N,Crystal-clear sound and wild energy—instant classic night. (NYC12). Loved the Head Hunters vibes.,NYC12-5pm,5.0,False,0.0,0.0,False
01/6698,Head Hunters,False,0.13,LB/1393/N,"They tried, yet the tempo kept slipping. (SF14).",SF14-7pm,31.0,False,560.0,124.0,False
01/4872,Head Hunters,False,0.093,LB/924/XL,The band was unstoppable; unforgettable performance from start to finish. (NYC12).,NYC12-5pm,24.0,False,11.0,691.0,False
